path,labels,phonemes
train\Voice715.wav,सर्वप्रथम नेपाली भाषाको व्याकरण लेख्ने विद्वान् एउटा विदेशी नै हुन्।,s ɾ  ʋ p  ɾ t̪ʰ m   n eː p aː l iː   bʱ aː ʂ aː k oː   ʋ  j aː k ɾ ɳ   l eː kʰ  n eː   ʋ i d̪  ʋ aː n    eː u ʈ aː   ʋ i d̪ eː ʃ iː   n ai   ɦ u n 
train\Voice44.wav,अनेकौँ मुहानबाट निस्केका पवित्र नदि जस्तै यहाँ अनेकौँ परम्परा र मान्यता छन्।,ə n eː k au ̃   m u ɦ aː n b aː ʈ   n i s  k eː k aː   p ʋ i t̪  ɾ   n d̪ i   d͡ʒ s  t̪ ai   j ɦ aː ̃   ə n eː k au ̃   p ɾ m  p ɾ aː   ɾ   m aː n  j t̪ aː   t͡ʃʰ n 
train\Voice535.wav,"प्रहरीसेवा र सेनामा त् अनुशासन नभई हुँदैन, तसैले यी क्षेत्रमा अनुशासनको कडाइक साथ पालना गरिन्छ, यी विभिन्न क्षेत्रमा अनुशासनको पालना नहुने हो ।",p  ɾ ɦ ɾ iː s eː ʋ aː   ɾ   s eː n aː m aː   t̪    ə n u ʃ aː s n   n bʱ iː   ɦ u ̃ d̪ ai n   t̪ s ai l eː   j iː   k  ʂ eː t̪  ɾ m aː   ə n u ʃ aː s n k oː   k ɖ aː i k   s aː t̪ʰ   p aː l n aː   g ɾ i n  t͡ʃʰ   j iː   ʋ i bʱ i n  n   k  ʂ eː t̪  ɾ m aː   ə n u ʃ aː s n k oː   p aː l n aː   n ɦ u n eː   ɦ oː  
train\Voice24.wav,यो हाम्रो स्वास्थकोलागि एकदमै खतरनाक बस्तु हो।,j oː   ɦ aː m  ɾ oː   s  ʋ aː s  t̪ʰ k oː l aː g i   eː k d̪ m ai   kʰ t̪ ɾ n aː k   b s  t̪ u   ɦ oː
train\Voice710.wav,"त्यसै गरी विविध जाति, वेश र परम्परा उपज नेपाली संस्कृति हो।",t̪  j s ai   g ɾ iː   ʋ i ʋ i d̪ʱ   d͡ʒ aː t̪ i   ʋ eː ʃ   ɾ   p ɾ m  p ɾ aː   u p d͡ʒ   n eː p aː l iː   s ̃ s  k t̪ i   ɦ oː
train\Voice524.wav,यसको गौरव हामी सबै गौरव हो।,j s k oː   g au ɾ ʋ   ɦ aː m iː   s b ai   g au ɾ ʋ   ɦ oː
train\Voice794.wav,बालुवामा गोडा राख्दा न्यानो अनुभव हुन्थ्यो र गोडा अलिक भासिन्थ्यो जसले कृतकती लागेको जस्तो हुन्थ्यो ।,b aː l u ʋ aː m aː   g oː ɖ aː   ɾ aː kʰ  d̪ aː   n  j aː n oː   ə n u bʱ ʋ   ɦ u n  t̪ʰ  j oː   ɾ   g oː ɖ aː   ə l i k   bʱ aː s i n  t̪ʰ  j oː   d͡ʒ s l eː   k t̪ k t̪ iː   l aː g eː k oː   d͡ʒ s  t̪ oː   ɦ u n  t̪ʰ  j oː  
train\Voice685.wav,नागरिकको कर्तव्य देशको हरेक परिस्थितिमा साथ दिनु र आफूले गर्न सक्ने मेहनत गर्नु पनि हो।,n aː g ɾ i k k oː   k ɾ  t̪ ʋ  j   d̪ eː ʃ k oː   ɦ ɾ eː k   p ɾ i s  t̪ʰ i t̪ i m aː   s aː t̪ʰ   d̪ i n u   ɾ   aː pʰ uː l eː   g ɾ  n   s k  n eː   m eː ɦ n t̪   g ɾ  n u   p n i   ɦ oː
train\Voice605.wav,पढाइ सुरु गरेपछि मैले आफ्नो खेल्ने समयमा कटौती गरी त्यसलाई पढाइमै लगानी गरे।,p ɖʱ aː i   s u ɾ u   g ɾ eː p t͡ʃʰ i   m ai l eː   aː pʰ  n oː   kʰ eː l  n eː   s m j m aː   k ʈ au t̪ iː   g ɾ iː   t̪  j s l aː iː   p ɖʱ aː i m ai   l g aː n iː   g ɾ eː
train\Voice748.wav,अतः युवाहरूका आट र उत्साहको इन्धन प्राप्त गर्दा देशले विकास मार्गमा आएका जुनसुकै हाँक र बन्धनलाई सजिलै परास्त गर्न सक्छ।,ə t̪ ʰ   j u ʋ aː ɦ ɾ uː k aː   aː ʈ   ɾ   u t̪  s aː ɦ k oː   i n  d̪ʱ n   p  ɾ aː p  t̪   g ɾ  d̪ aː   d̪ eː ʃ l eː   ʋ i k aː s   m aː ɾ  g m aː   aː eː k aː   d͡ʒ u n s u k ai   ɦ aː ̃ k   ɾ   b n  d̪ʱ n l aː iː   s d͡ʒ i l ai   p ɾ aː s  t̪   g ɾ  n   s k  t͡ʃʰ
train\Voice621.wav,उनले राष्ट्रियताको सुदृढ स्तम्भ उभ्याउँदै नेपाल आमाको छिया-छिया परेको मुहारलाई मुस्कान भरेका हुन् र उनको मलिन अनुहारमा खुसीको प्रकाश छरेका हुन्।,u n l eː   ɾ aː ʂ  ʈ  ɾ i j t̪ aː k oː   s u d̪ ɖʱ   s  t̪ m  bʱ   u bʱ  j aː u ̃ d̪ ai   n eː p aː l   aː m aː k oː   t͡ʃʰ i j aː t͡ʃʰ i j aː   p ɾ eː k oː   m u ɦ aː ɾ l aː iː   m u s  k aː n   bʱ ɾ eː k aː   ɦ u n    ɾ   u n k oː   m l i n   ə n u ɦ aː ɾ m aː   kʰ u s iː k oː   p  ɾ k aː ʃ   t͡ʃʰ ɾ eː k aː   ɦ u n 
train\Voice844.wav,"निर्ममतासँग पृथ्वीलाई यसले आबद्‌ गरेको छ, त्यसमा गोडा राख्यो भने दुम्सीको काँडा उम्रेको जस्तो अङ्गअङ्गका तीक्ष्ण अङ्क्रले बर्बरताको सान्नानी : तीन परिचय दिन्छन्‌ ।",n i ɾ  m m t̪ aː s ̃ g   p t̪ʰ  ʋ iː l aː iː   j s l eː   aː b d̪    g ɾ eː k oː   t͡ʃʰ   t̪  j s m aː   g oː ɖ aː   ɾ aː kʰ  j oː   bʱ n eː   d̪ u m  s iː k oː   k aː ̃ ɖ aː   u m  ɾ eː k oː   d͡ʒ s  t̪ oː   ə ŋ  g ə ŋ  g k aː   t̪ iː k  ʂ  ɳ   ə ŋ  k  ɾ l eː   b ɾ  b ɾ t̪ aː k oː   s aː n  n aː n iː     t̪ iː n   p ɾ i t͡ʃ j   d̪ i n  t͡ʃʰ n   
train\Voice115.wav,पाकडको वायुको नजिकै मशान भएकोले मध्यराति र मध्यदिनमा यहाँ आउनु हुँदैन ।,p aː k ɖ k oː   ʋ aː j u k oː   n d͡ʒ i k ai   m ʃ aː n   bʱ eː k oː l eː   m d̪ʱ  j ɾ aː t̪ i   ɾ   m d̪ʱ  j d̪ i n m aː   j ɦ aː ̃   aː u n u   ɦ u ̃ d̪ ai n  
train\Voice634.wav,त्यसैले विविधता बीच सय थरी बाजाबाट पैदा हुने एउटा मनोहर तालसँग पनि तुलना गरिन्छ।,t̪  j s ai l eː   ʋ i ʋ i d̪ʱ t̪ aː   b iː t͡ʃ   s j   t̪ʰ ɾ iː   b aː d͡ʒ aː b aː ʈ   p ai d̪ aː   ɦ u n eː   eː u ʈ aː   m n oː ɦ ɾ   t̪ aː l s ̃ g   p n i   t̪ u l n aː   g ɾ i n  t͡ʃʰ
train\Voice664.wav,उसको जीवन जोखिमपूर्ण पनि हुन्छ।,u s k oː   d͡ʒ iː ʋ n   d͡ʒ oː kʰ i m p uː ɾ  ɳ   p n i   ɦ u n  t͡ʃʰ
train\Voice921.wav,नेपाली अवस्थामा सुधार ल्याउने उद्देश्य लिई नेपाली राष्ट्रियताको बलियो जग बसालेका हुन्।,n eː p aː l iː   ə ʋ s  t̪ʰ aː m aː   s u d̪ʱ aː ɾ   l  j aː u n eː   u d̪  d̪ eː ʃ  j   l i iː   n eː p aː l iː   ɾ aː ʂ  ʈ  ɾ i j t̪ aː k oː   b l i j oː   d͡ʒ g   b s aː l eː k aː   ɦ u n 
train\Voice68.wav,"मनिस सम्पत्ति,घरबंगलाका लागि आफ्नो छिमेकी,घरपरिवारलाई मार्ने गरेको समाचारमा सुनाउने गरेको छ।",m n i s   s m  p t̪  t̪ i gʱ ɾ b ̃ g l aː k aː   l aː g i   aː pʰ  n oː   t͡ʃʰ i m eː k iː gʱ ɾ p ɾ i ʋ aː ɾ l aː iː   m aː ɾ  n eː   g ɾ eː k oː   s m aː t͡ʃ aː ɾ m aː   s u n aː u n eː   g ɾ eː k oː   t͡ʃʰ
train\Voice101.wav,तिनीहरु सोच्छन् छोराले भविष्यमा सहायता गर्छन तर छोरीले बिहेमा मात्र खर्च गराउछन्।,t̪ i n iː ɦ ɾ u   s oː t͡ʃ  t͡ʃʰ n    t͡ʃʰ oː ɾ aː l eː   bʱ ʋ i ʂ  j m aː   s ɦ aː j t̪ aː   g ɾ  t͡ʃʰ n   t̪ ɾ   t͡ʃʰ oː ɾ iː l eː   b i ɦ eː m aː   m aː t̪  ɾ   kʰ ɾ  t͡ʃ   g ɾ aː u t͡ʃʰ n 
train\Voice707.wav,"इरानका कारण युक्रेनमा मानिसहरूले ज्यान गुमाइरहेका छन्,’ उनले भने ।",i ɾ aː n k aː   k aː ɾ ɳ   j u k  ɾ eː n m aː   m aː n i s ɦ ɾ uː l eː   d͡ʒ  j aː n   g u m aː i ɾ ɦ eː k aː   t͡ʃʰ n    u n l eː   bʱ n eː  
train\Voice971.wav,"पालिकामा चौँतिस मोटरसाइकल, स्कारपियो, कार, जेसिबी, वारुणयन्त्र एक/एक वटा तथा तीन वटा ट्रिपर र छ वटा ट्र्याक्टर छन् ।",p aː l i k aː m aː   t͡ʃ au ̃ t̪ i s   m oː ʈ ɾ s aː i k l   s  k aː ɾ p i j oː   k aː ɾ   d͡ʒ eː s i b iː   ʋ aː ɾ u ɳ j n  t̪  ɾ   eː k eː k   ʋ ʈ aː   t̪ t̪ʰ aː   t̪ iː n   ʋ ʈ aː   ʈ  ɾ i p ɾ   ɾ   t͡ʃʰ   ʋ ʈ aː   ʈ  ɾ  j aː k  ʈ ɾ   t͡ʃʰ n   
train\Voice52.wav,शरीर स्वस्थ भएपछि मानिसले धेरै काम गर्न सक्छ।,ʃ ɾ iː ɾ   s  ʋ s  t̪ʰ   bʱ eː p t͡ʃʰ i   m aː n i s l eː   d̪ʱ eː ɾ ai   k aː m   g ɾ  n   s k  t͡ʃʰ
train\Voice783.wav,"जसरी सनही, झुर्मा, मादल, ढोलक आदिबाट कुनै मनोरम ताल निस्किन्छ, त्यसरी नै हामीबाट नेपाली संस्कृति जन्मन्छ।",d͡ʒ s ɾ iː   s n ɦ iː   d͡ʒʱ u ɾ  m aː   m aː d̪ l   ɖʱ oː l k   aː d̪ i b aː ʈ   k u n ai   m n oː ɾ m   t̪ aː l   n i s  k i n  t͡ʃʰ   t̪  j s ɾ iː   n ai   ɦ aː m iː b aː ʈ   n eː p aː l iː   s ̃ s  k t̪ i   d͡ʒ n  m n  t͡ʃʰ
train\Voice808.wav,यसमध्ये पन्ध्र लाख अघिल्लो आर्थिक वर्षको बक्यौता हो भने बाँकी चालु आर्थिक वर्षको हो ।,j s m d̪ʱ  j eː   p n  d̪ʱ  ɾ   l aː kʰ   ə gʱ i l  l oː   aː ɾ  t̪ʰ i k   ʋ ɾ  ʂ k oː   b k  j au t̪ aː   ɦ oː   bʱ n eː   b aː ̃ k iː   t͡ʃ aː l u   aː ɾ  t̪ʰ i k   ʋ ɾ  ʂ k oː   ɦ oː  
train\Voice548.wav,अझै हाम्रो समाजमा हाम्रो राम्रो परम्परा र संस्कृतिलाई भुलेर पराइको संस्कृतिलाई आँखा चिम्लेर पचाउने केही छन्।,ə d͡ʒʱ ai   ɦ aː m  ɾ oː   s m aː d͡ʒ m aː   ɦ aː m  ɾ oː   ɾ aː m  ɾ oː   p ɾ m  p ɾ aː   ɾ   s ̃ s  k t̪ i l aː iː   bʱ u l eː ɾ   p ɾ aː i k oː   s ̃ s  k t̪ i l aː iː   aː ̃ kʰ aː   t͡ʃ i m  l eː ɾ   p t͡ʃ aː u n eː   k eː ɦ iː   t͡ʃʰ n 
train\Voice741.wav,हामी सबैका चाडपर्व एक अर्कामा शुभ कामना व्यक्त गर्छौं।,ɦ aː m iː   s b ai k aː   t͡ʃ aː ɖ p ɾ  ʋ   eː k   ə ɾ  k aː m aː   ʃ u bʱ   k aː m n aː   ʋ  j k  t̪   g ɾ  t͡ʃʰ au ̃
train\Voice21.wav,आगामी दिनमा बलिस्टिक क्षेप्यास्त्रसहित थप अस्त्रहरू प्राप्त गर्नका लागि प्रयास गरिरहेको छौँ ।,aː g aː m iː   d̪ i n m aː   b l i s  ʈ i k   k  ʂ eː p  j aː s  t̪  ɾ s ɦ i t̪   t̪ʰ p   ə s  t̪  ɾ ɦ ɾ uː   p  ɾ aː p  t̪   g ɾ  n k aː   l aː g i   p  ɾ j aː s   g ɾ i ɾ ɦ eː k oː   t͡ʃʰ au ̃  
train\Voice957.wav,हामीले बुझ्नैपर्छ कि खुशी केवल बाहिरका चीज भित्र र बाह्य चीजहरूमा मात्र पाउन सकिन्छ।,ɦ aː m iː l eː   b u d͡ʒʱ  n ai p ɾ  t͡ʃʰ   k i   kʰ u ʃ iː   k eː ʋ l   b aː ɦ i ɾ k aː   t͡ʃ iː d͡ʒ   bʱ i t̪  ɾ   ɾ   b aː ɦ  j   t͡ʃ iː d͡ʒ ɦ ɾ uː m aː   m aː t̪  ɾ   p aː u n   s k i n  t͡ʃʰ
train\Voice812.wav,यसैले जहाँ धार्मिक-संस्कृतिक दृष्टिले यो लक्ष्मीपूजा हाम्रो समाजमा महत्त्वपूर्ण रहेको छ त्यहीँ यही दिन नै हाम्रो साहित्यिक महोत्सव पनि मनाउनुपर्ने दिन बन्ने पुगेको छ।,j s ai l eː   d͡ʒ ɦ aː ̃   d̪ʱ aː ɾ  m i k s ̃ s  k t̪ i k   d̪ ʂ  ʈ i l eː   j oː   l k  ʂ  m iː p uː d͡ʒ aː   ɦ aː m  ɾ oː   s m aː d͡ʒ m aː   m ɦ t̪  t̪  ʋ p uː ɾ  ɳ   ɾ ɦ eː k oː   t͡ʃʰ   t̪  j ɦ iː ̃   j ɦ iː   d̪ i n   n ai   ɦ aː m  ɾ oː   s aː ɦ i t̪  j i k   m ɦ oː t̪  s ʋ   p n i   m n aː u n u p ɾ  n eː   d̪ i n   b n  n eː   p u g eː k oː   t͡ʃʰ
train\Voice988.wav,कहिलेकाहीँ त् मलाई फेरी बाल्यावस्थामै फर्कू कि जस्तो लागेर आउँछ।,k ɦ i l eː k aː ɦ iː ̃   t̪    m l aː iː   pʰ eː ɾ iː   b aː l  j aː ʋ s  t̪ʰ aː m ai   pʰ ɾ  k uː   k i   d͡ʒ s  t̪ oː   l aː g eː ɾ   aː u ̃ t͡ʃʰ
train\Voice32.wav,तिहार हाम्रा चाडहरू मध्येको एक महत्त्वपूर्ण चाड हो।,t̪ i ɦ aː ɾ   ɦ aː m  ɾ aː   t͡ʃ aː ɖ ɦ ɾ uː   m d̪ʱ  j eː k oː   eː k   m ɦ t̪  t̪  ʋ p uː ɾ  ɳ   t͡ʃ aː ɖ   ɦ oː
train\Voice891.wav,तर बोल्न बडो गाह्रो मानेको जस्तो गर्थी ।,t̪ ɾ   b oː l  n   b ɖ oː   g aː ɦ  ɾ oː   m aː n eː k oː   d͡ʒ s  t̪ oː   g ɾ  t̪ʰ iː  
train\Voice613.wav,"फूलबारीमा सयपत्री, गुलाफ, कमल, कमल,बेली, चमेली, जाई,जुही आदि हुन्छन्।",pʰ uː l b aː ɾ iː m aː   s j p t̪  ɾ iː   g u l aː pʰ   k m l   k m l b eː l iː   t͡ʃ m eː l iː   d͡ʒ aː iː d͡ʒ u ɦ iː   aː d̪ i   ɦ u n  t͡ʃʰ n 
train\Voice635.wav,निरीह भएर दुब्लो निर्वर्ण अनुहारमा चम्किने केवल दुई चल्षुले यो देहातको विराट्‌ संसारलाई हेर्छ ।,n i ɾ iː ɦ   bʱ eː ɾ   d̪ u b  l oː   n i ɾ  ʋ ɾ  ɳ   ə n u ɦ aː ɾ m aː   t͡ʃ m  k i n eː   k eː ʋ l   d̪ u iː   t͡ʃ l  ʂ u l eː   j oː   d̪ eː ɦ aː t̪ k oː   ʋ i ɾ aː ʈ    s ̃ s aː ɾ l aː iː   ɦ eː ɾ  t͡ʃʰ  
train\Voice644.wav,"राजनीतिमा हिंसाको पूर्णत: त्याग असम्भव छ, त्यसो हुनाले प्रयत्न यसमा मात्रै गर्नुपर्छ कि हिंसा सीमित रहोस्‌ ।",ɾ aː d͡ʒ n iː t̪ i m aː   ɦ i ̃ s aː k oː   p uː ɾ  ɳ t̪   t̪  j aː g   ə s m  bʱ ʋ   t͡ʃʰ   t̪  j s oː   ɦ u n aː l eː   p  ɾ j t̪  n   j s m aː   m aː t̪  ɾ ai   g ɾ  n u p ɾ  t͡ʃʰ   k i   ɦ i ̃ s aː   s iː m i t̪   ɾ ɦ oː s   
train\Voice682.wav,"हामी हाम्रो चाडपर्वमा काग, कुकुर, गाई, गोरु आदिलाई सम्मान गर्छौं।",ɦ aː m iː   ɦ aː m  ɾ oː   t͡ʃ aː ɖ p ɾ  ʋ m aː   k aː g   k u k u ɾ   g aː iː   g oː ɾ u   aː d̪ i l aː iː   s m  m aː n   g ɾ  t͡ʃʰ au ̃
train\Voice955.wav,"बा भने आँसुलाई बलपूर्वक थाम्दै, नरिवलको हुक्कामा तमाखुमाथि तमाखु तानेर पिंढीमा एकहोरो टोलाएर बसिरहँदा होलान्‌ ।",b aː   bʱ n eː   aː ̃ s u l aː iː   b l p uː ɾ  ʋ k   t̪ʰ aː m  d̪ ai   n ɾ i ʋ l k oː   ɦ u k  k aː m aː   t̪ m aː kʰ u m aː t̪ʰ i   t̪ m aː kʰ u   t̪ aː n eː ɾ   p i ̃ ɖʱ iː m aː   eː k ɦ oː ɾ oː   ʈ oː l aː eː ɾ   b s i ɾ ɦ ̃ d̪ aː   ɦ oː l aː n   
train\Voice712.wav,पुस्तकालयको देश निर्माण र विकासमा एक स्थान ओगटेको छ।,p u s  t̪ k aː l j k oː   d̪ eː ʃ   n i ɾ  m aː ɳ   ɾ   ʋ i k aː s m aː   eː k   s  t̪ʰ aː n   oː g ʈ eː k oː   t͡ʃʰ
train\Voice663.wav,सबैले सबैको धर्मलाई सम्मान गर्छौं।,s b ai l eː   s b ai k oː   d̪ʱ ɾ  m l aː iː   s m  m aː n   g ɾ  t͡ʃʰ au ̃
train\Voice84.wav,त्यही ज्ञानका कारणले तिनीहरुको मनमा मानसिकता जाग्ला र केही गर्न परिश्रमका साथ अगाडि बढ्छन्।,t̪  j ɦ iː   d͡ʒ  ɲ aː n k aː   k aː ɾ ɳ l eː   t̪ i n iː ɦ ɾ u k oː   m n m aː   m aː n s i k t̪ aː   d͡ʒ aː g  l aː   ɾ   k eː ɦ iː   g ɾ  n   p ɾ i ʃ  ɾ m k aː   s aː t̪ʰ   ə g aː ɖ i   b ɖʱ  t͡ʃʰ n 
